ZipCode,Estimate!!Households!!Total,"Estimate!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars)
47971,719,10.7,5,3.1,2.2,46250
47974,412,26.9,19.9,7.8,3.9,83629
47975,338,10.9,27.2,1.2,12.7,76591
47977,936,14.4,18.6,4.5,3.5,66716
47978,4165,16.7,13.6,4.9,2.2,60522
47980,448,13.6,7.4,10.5,3.3,53750
47981,299,16.7,18.4,12.4,12.4,93188
47982,57,21.1,10.5,0,0,58750
47983,32,0,0,0,0,67727
47986,0,-,-,-,-,-
47987,1545,15,14.2,1.7,2.8,57670
47989,417,35.7,19.4,1.2,1.7,92682
47990,619,15.8,14.1,3.6,0.3,52928
47991,475,15.8,38.1,4.6,0.8,90114
47992,568,18.7,27.8,6.3,2.8,78581
47993,1418,12.1,19.7,3.5,2.6,58542
47994,180,15.6,21.7,7.2,0,66667
47995,665,26.5,13.8,4.4,1.2,70179
47997,58,13.8,32.8,0,0,62000
48001,5142,13.1,14.2,6.4,4.2,58800
48002,1226,14.4,24.8,10,5,80603
48003,2185,19.1,22,11.8,2.7,79784
48005,1823,14.6,23.1,9.3,12.3,91122
48006,1411,14.1,17.4,6.7,6.8,66645
48009,9383,7.7,16.9,11.6,35.3,137907
48014,1718,19,13.3,6.5,4.2,62417
48015,3664,11.2,13,2.1,0.5,47391
48017,5854,15,21.1,8.9,5.6,77050
48021,13351,13.9,12.5,4.2,1.1,52155
48022,1064,20.3,27.4,8,2,83686
48023,1959,14.8,20.3,10.5,12.4,84890
48025,5679,11.9,18.3,16.9,34.3,154073
48026,6337,17.3,14,5.7,3.7,59471
48027,1206,14.3,21.1,9.5,6.3,76705
48028,490,23.1,16.3,4.5,12,78750
48030,6801,15.7,13,0.6,1.5,50871
48032,771,24.3,14.7,7.1,1.6,73287
48033,7628,14.2,12.6,5.6,3.4,53096
48034,7619,8.3,13.1,3.9,4.7,52749
48035,14668,13.1,14.9,3.9,4.3,61527
48036,9024,13.4,13.4,6.6,4,57225
48038,20491,18.1,16,6,6.3,70115
48039,3333,15.9,17.3,2.6,2.4,60542
48040,4371,15.2,18.7,5.7,3.7,59504
48041,1667,14.6,27.2,7.8,7.5,90906
48042,11216,10.8,23.5,18.4,13.2,114395
48043,6506,13.8,13.1,3.1,1.6,48101
48044,19402,13.8,27.2,13.2,11.2,102824
48045,11738,15.9,17.7,8.4,5.6,71303
48047,15562,16.7,21.1,12,7.2,84561
48048,3183,12.8,17.1,4.3,3,60639
48049,2229,13.5,21.4,10.3,8.4,79665
48050,574,16,16.7,13.1,7,79500
48051,6576,16.1,19.8,8.6,8.8,80644
48054,2928,12.6,16.9,10.5,6.5,69306
48059,6130,18.2,13.2,8.9,6.7,69866
48060,16558,13.6,10,3.6,2.5,46534
48062,3387,11.7,19,10.7,6.2,69485
48063,1545,15.6,30,9.6,6.1,96977
48064,1422,18.8,15.3,6.7,11.7,80781
48065,4623,9.1,21.8,9.7,13.7,86886
48066,21020,12.1,14.1,2.9,1.6,51861
48067,12556,13.9,21.3,13.3,13,93902
48069,1175,12.4,19.7,17.1,30,134917
48070,2363,9.6,19.9,16.8,35.9,157665
48071,13487,13.8,16.3,4.6,2.2,58537
48072,7067,18.5,26.8,11.6,9.6,96993
48073,16458,15.9,19.8,10.6,9.1,82049
48074,3634,12.3,15.7,5.2,3,55942
48075,9654,13.1,16.6,6.3,3.6,61716
48076,9996,15.8,19,7.3,7.8,74986
48079,4950,15.1,21.8,8.7,8.7,84593
48080,10882,13.9,18.5,5.7,2.8,62521
48081,8968,16.1,19.7,5.5,3.8,68178
48082,7183,14.2,21.1,5,5.8,69015
48083,9677,14.6,20.5,9.1,9.3,80222
48084,6646,16,24.1,11.8,15.4,101599
48085,9111,12.8,24.7,16.6,20.1,123388
48088,9641,14.7,21.3,6.3,4.7,70523
48089,12774,13.6,8.8,2.8,0.9,43903
48091,11388,11,9.6,3.5,1.9,47118
48092,10510,15.1,15.8,7.1,3.5,62728
48093,10189,11.2,16.6,6.4,5.2,59426
48094,7749,12.4,18.2,13,13,87687
48095,1983,9.7,21.6,18.1,19.8,127396
48096,1612,8.2,27.9,16.1,7.6,109250
48097,2182,13.7,15,4.2,1.4,53063
48098,7315,11.3,17.1,13.9,35.6,149337
48101,11796,14.4,18.8,8.4,4.8,69455
48103,23876,13.7,18.8,13.1,21.1,106715
48104,17660,8.2,13,7.1,13.4,58082
48105,15170,9.9,16,8,20.1,83947
48108,11879,12,15.8,9.3,11.9,73184
48109,114,0,11.4,0,4.4,11404
48111,18131,12.2,15.8,8.3,6.1,64318
48114,8013,15,21.1,12.9,16.3,100757
48116,11092,14.4,21,13.1,12.6,93022
48117,4210,10.2,22.8,7.3,6.9,69678
48118,5433,12.1,18,12.2,12.8,85731
48120,2610,6.5,15.3,5.7,14.1,56025
48122,4536,8.9,12.9,1.7,1,36700
48124,13389,17.2,18.8,8.6,5.9,75504
48125,8133,10.4,12.7,2.6,2,52912
48126,14607,10.1,9.7,3.9,3.4,42103
48127,13804,12.9,13.7,6.5,4.5,57164
48128,4343,13.5,20,10.6,10,88229
48130,5913,14.2,20.8,16,20.8,122781
48131,3441,17.6,21,7.4,3.5,74361
48133,2135,12.9,14,6.9,5.7,60998
48134,8825,19.3,17.8,8.6,7.9,80959
48135,10979,15.2,16.3,5,1.8,59049
48137,1926,21.8,14.7,8.1,5.5,75086
48138,4241,12.6,23,18.6,17.9,113644
48139,61,0,0,0,0,51250
48140,1286,19.6,28.1,8.8,6.4,87400
48141,9031,11.1,3.9,2.9,1.7,34122
48143,64,0,0,45.3,17.2,-
48144,3999,13.2,23.5,14.8,7.8,90642
48145,1231,19.4,20.5,4.8,3.2,70156
48146,15284,12.6,11,4.2,1.1,49794
48150,10405,17.7,24.6,10.8,5.2,85947
48152,12454,12.3,20.3,9.8,8.7,78413
48154,14593,16.7,23.3,14.8,7.9,92485
48157,591,10.3,15.2,4.9,2.2,42125
48158,3145,15.5,19,12.5,11.6,87956
48159,986,9,17.8,8.9,5.1,65250
48160,4920,17.1,23.7,7.8,7.2,85450
48161,11207,13.2,13.7,5.9,4.1,58214
48162,11908,14.3,17.3,5.9,3.8,64423
48164,3194,15.7,22.6,12.2,12.7,96507
48165,3221,13.9,20.8,10.6,12.5,84129
48166,4739,14.2,17.9,6.6,7.7,66370
48167,9904,12.7,19.6,11.3,21.3,105802
48168,8844,9.1,16.7,13.2,38,153665
48169,8307,15.5,22.9,12.8,10.4,94893
48170,17498,11.7,19.8,10.5,18.5,96861
48173,4892,16.3,20.8,11.1,4.9,78438
48174,11897,13.3,15.4,6,2.4,58558
48176,8372,12.5,21.7,13.1,16.5,103172
48177,113,42.5,18.6,0,0,76157
48178,13451,11,19.3,14.5,23.6,117342
48179,1419,11.5,21.8,14.2,9.3,93066
48180,24643,14.2,13.4,3.9,2.5,55358
48182,8443,11.9,22.8,7.2,5.6,72163
48183,17721,13.9,18.1,8.6,5.3,69220
48184,7025,12.6,10.9,2.6,2.3,47856
48185,21729,12,14.3,4.2,2.4,53570
48186,13534,15.2,14.4,3.5,3.6,58759
48187,19352,11.3,21.6,14.1,14.3,100150
48188,16136,12.9,21.3,15.6,17.5,109037
48189,6064,14,19.2,7.6,8,73702
48190,76,0,0,68.4,0,164250
48191,1487,16.9,20.8,8.7,13.2,90547
48192,10922,11.2,18.6,4.6,3.2,58869
48193,6490,10.7,18,6.3,7.8,63716
48195,12566,14.7,14.6,6.5,4.2,60152
48197,26626,13.7,16.5,6.8,6.8,63676
48198,16542,12.8,15.3,4,3.9,55774
48201,7741,6.4,7.9,2.3,2,21180
48202,7202,8.4,7.1,2.8,3.3,31269
48203,8873,6,6.6,1.2,2.4,29881
48204,8929,6.8,4.9,1.3,0.2,27609
48205,12504,9.5,4,1.4,1,39988
48206,6325,10.3,6.9,3,1.7,32200
48207,10718,8.5,9.4,2.7,3.8,37139
48208,3904,3.9,9.1,4.2,3.4,23827
48209,9081,9.2,6.2,2.9,1.1,34104
48210,8031,5.7,4.2,0.6,1.4,33711
48211,1855,5.1,2.2,1,0.6,30271
48212,11484,10.4,4.6,1.7,0.9,32439
48213,7572,6.1,6.3,0.6,0.9,28718
48214,9542,7.4,8.1,3.7,3.6,30313
48215,4534,7.6,7.2,2.8,4.1,30017
48216,2504,11.7,9,2.4,1.9,38844
48217,2707,9.4,6.5,0.7,2.3,37917
48218,2894,3.4,3.2,0.1,1.8,24034
48219,17738,8.8,8.2,1.7,1.1,39179
48220,11317,17.7,16.7,11.2,3.7,74090
48221,15383,9.7,10.7,4.1,4,46209
48223,9482,11.1,9.1,3,0.7,38933
48224,13189,9.7,8.5,2.5,1.4,37206
48225,5660,13.3,10.9,5,1.2,52600
48226,3880,15.1,21.6,4.1,9.4,75236
48227,15118,5.5,5.9,1.2,0.8,31211
48228,19253,9.4,5.4,1.2,1,31330
48229,3421,5.4,6.3,3.6,0.8,36985
48230,6919,12.8,17.4,13.6,27.4,125018
48233,0,-,-,-,-,-
48234,12432,7.2,7.3,1.1,0.4,33583
48235,17830,10.1,5.9,3.4,0.9,36219
48236,12209,12.9,18.5,15.5,23.5,120156
48237,12262,15.6,17.2,2.8,4.6,58700
48238,10052,7.4,4.2,1.3,0.7,28701
48239,13866,14.3,17.2,3.9,3.7,62278
48240,6566,13.6,15,3.7,0.7,55352
48242,0,-,-,-,-,-
48243,0,-,-,-,-,-
48301,5879,5.6,16.6,11.9,39.5,156192
48302,6558,6.1,15.1,8.5,41.7,150556
48304,6556,12.8,17.1,12.9,31,131270
48306,9666,10.9,18.8,17.9,36.5,161851
48307,17983,16.4,21.5,12,13.4,94914
48309,11203,11.6,21.9,12.3,20.8,108588
48310,14882,17,16.6,6.5,4,67389
48312,13677,14.1,15.7,8,5,67126
48313,13724,14.7,23.8,9.3,4.6,79602
48314,8846,15.3,17.2,7.5,7.1,70331
48315,10696,9.9,19.8,15.9,12.5,97201
48316,11122,13,21.4,12.8,13.3,91920
48317,12256,12.6,19.3,5.9,4.2,67122
48320,2106,15.5,12.1,4.6,15.5,69139
48322,12610,11.3,19.2,12.6,19.3,103293
48323,6191,11.2,19.6,13,30.2,125262
48324,6515,10,18.7,14.6,27.4,131002
48326,10939,15.8,20.2,8,5.5,74308
48327,9373,15.2,17.3,6.3,3.6,63998
48328,11393,12.1,14.1,4.1,7,60825
48329,9696,17.2,20.7,8.8,7,80016
48331,9152,14.9,22.2,15.5,18.3,111471
48334,8028,11.2,24,9.8,11,85992
48335,11033,15.1,17.2,16.5,9.4,89859
48336,11723,14.9,17.7,11.6,8.4,77993
48340,10690,10,9.7,1.4,0.8,40982
48341,7735,8.7,8.9,3.9,1.3,36538
48342,6169,6.5,6.4,0.7,0.4,28561
48346,9249,14.2,20.5,10.2,10.5,84795
48348,8782,10.9,16.8,18.4,21.1,115772
48350,2781,16.9,25,9.6,13.5,97981
48353,2766,14.8,16.1,10.7,9,76484
48356,3107,16.9,25.5,11.5,10,96446
48357,3226,13.6,20.4,9.9,13.6,86979
48359,4090,12,18.9,13.6,13.7,87356
48360,4677,11.4,24.5,15.2,17.4,117484
48362,5830,14.4,25.8,9.6,13.9,98333
48363,2283,9,15.2,16.3,36.5,157536
48367,1601,11.9,19.1,12.7,15.4,95746
48370,534,20.2,24.3,5.1,13.9,89000
48371,9477,10.2,24.7,13.5,12.1,100872
48374,5661,6.4,18.4,12.8,40.6,158631
48375,9793,12.6,23.4,12.4,15.8,101812
48377,8835,14.3,16,7.8,9,73345
48380,2767,9.9,25.7,16.9,20.9,121116
48381,5479,12.2,16.9,9.5,19.3,90273
48382,8450,11.9,22.9,16.6,18.1,117753
48383,4620,16.8,21.6,9.5,13.5,89646
48386,7238,16.5,19.8,10.9,10.9,83598
48390,10426,12.3,19.9,9.3,8.4,74951
48393,8736,12,16.3,9.8,7.8,70215
48401,603,11.8,11.1,11.9,0.8,53917
48410,55,10.9,10.9,0,0,48438
48411,28,0,0,0,0,-
48412,2056,13.7,18,8.7,7.8,72473
48413,2883,12.3,10.8,4.5,2.7,50200
48414,1046,12,16.9,13.5,3.8,68750
48415,3468,14.2,14.2,10.6,4.9,68860
48416,1937,11.7,18.6,2.7,3.5,59081
48417,1112,14.4,12.3,5.2,4.9,62647
48418,1556,12.6,23.4,8.2,5.3,74531
48419,971,9.9,13.6,3.2,1,54018
48420,8784,13.8,14.8,4.6,4.2,58443
48421,2472,14.7,16,5.2,1.1,61184
48422,2517,15.3,13.2,2.3,2.3,54005
48423,14412,13.8,15.5,7.4,2.5,59385
48426,374,9.9,23,4.8,1.9,58947
48427,1162,17.3,10.6,2.3,1.6,53807
48428,2067,15.4,23.5,11.2,7.5,82272
48429,3786,13.7,14.1,4.7,2.9,53682
48430,15207,14.9,20,12.1,10.3,88196
48432,248,12.1,10.9,1.6,5.2,58438
48433,10141,17.2,15.8,9.4,4.3,71041
48434,66,1.5,9.1,1.5,1.5,34500
48435,872,22.9,25.9,2.6,1,76222
48436,1541,24.8,15.1,9.7,7.3,84055
48437,262,0,5.3,2.3,0,33750
48438,2544,13.3,25.1,10.3,14.5,99167
48439,21012,12.3,19.9,8.4,12.2,81012
48440,75,33.3,12,0,16,-
48441,1595,11.2,12,5.5,3,50563
48442,9076,11.5,19.3,7.1,8,68908
48444,3701,15.5,18.2,6.7,2.2,63166
48445,501,15.2,12.8,1.8,1.2,47625
48446,12065,15.1,14.3,6.3,4.2,62361
48449,1018,13.8,14.3,6.9,0.6,53484
48450,2261,16.6,10.7,3.2,3,50181
48451,5493,12.6,25.4,12.3,9.7,93134
48453,2012,11.5,11.7,3.6,2.3,44201
48454,462,10.6,14.1,3.2,1.7,50833
48455,3160,14,24,6.4,11.4,86357
48456,295,21.4,8.5,3.1,2,53438
48457,3234,14.7,15,3.6,1.1,57209
48458,7757,8,8.1,1.1,1.9,40257
48460,1049,18.8,23.5,3.5,4,74632
48461,3047,15.1,18.9,5.1,3.7,68606
48462,4873,22.2,24.4,10.4,10.6,93428
48463,1798,12,21.4,4.8,1.2,62880
48464,836,18.3,14,3.5,1.2,57857
48465,219,14.2,11.9,2.3,0,54375
48466,632,13.1,11.2,1.9,3.2,50926
48467,1220,11,13.4,2.5,3.6,47317
48468,530,19.4,9.4,3.8,3.6,55294
48469,596,11.6,12.1,2,5.5,46557
48470,278,9.7,10.1,0.7,1.8,50385
48471,2313,10.6,13.9,5.6,2.2,52250
48472,597,12.9,8.9,7.9,2.5,53828
48473,9652,13.7,16,7.7,4.4,68532
48475,1015,16.7,14.3,2.5,3.3,58688
48476,205,15.6,21.5,0,2,67250
48502,55,10.9,16.4,0,0,40938
48503,9609,6,8.2,3,1.8,33179
48504,10115,10.7,6.8,1.3,0.9,36811
48505,7247,6.7,3.5,0.4,0.8,29061
48506,9904,8.7,8.4,3,1.1,41218
48507,12357,10.2,8.5,1.4,0.5,38491
48509,3871,19,13.7,3.8,3.3,59769
48519,3245,11.5,11.2,4.5,1.5,54728
48529,3791,6.5,5,2.8,0,30985
48532,8214,12.1,8.9,3,2.9,45968
48601,13450,7,6.3,0.9,0.9,34030
48602,11283,8.5,6.3,1,2.5,38724
48603,12244,11.8,14.8,5.4,7.3,58341
48604,4283,10.7,11.6,5.1,0.8,47458
48607,677,8.4,8.1,1.2,0.9,37917
48609,5290,16.7,15.4,6.7,7.8,72140
48610,1484,14.2,5.7,3.9,1.9,46328
48611,2692,14.2,17.2,8.2,3.9,65000
48612,3625,13.5,11.5,3,2.1,48025
48613,385,14.8,12.5,4.4,1.3,44886
48614,447,8.9,9.6,2.7,2.7,48750
48615,1095,19.5,15,5.8,2.3,64063
48616,3055,12.6,14.2,4.7,2.1,54264
48617,3293,13.6,15.3,3.6,4.7,53919
48618,2095,11.1,13.2,4.8,1.7,52934
48619,255,7.1,2,3.5,0,41815
48620,56,21.4,0,0,0,48750
48621,398,2.8,8.3,5.5,0.5,45714
48622,2171,12,11,1.7,2.5,50722
48623,5119,14.3,21.8,7.9,7.2,76402
48624,6693,14.9,9.7,4.5,2,48264
48625,5093,9.7,5.5,1.5,1,37217
48626,2278,13.8,21.7,13.8,3.7,80250
48627,47,31.9,0,0,0,62639
48628,820,20.4,17.7,5.1,8.3,76429
48629,3637,9.5,10.6,1.5,2.3,48013
48630,26,0,0,0,0,-
48631,1826,21.2,7.7,8.2,5.2,70743
48632,2058,11.7,6.9,2.2,1.5,42929
48633,101,0,7.9,4,25.7,-
48634,1968,14.2,25.8,2.7,4,69286
48635,771,9.3,6,3.8,2.9,43821
48636,350,7.1,1.7,1.7,0,55096
48637,1242,10.8,16.3,3.3,3,55929
48638,5938,14.7,11.2,3.3,7.4,57767
48640,13108,14.5,15.6,8.6,8.9,71131
48642,13844,12.8,14.9,9.1,9.7,68525
48647,1478,9.5,8,5,2.8,46359
48649,546,15.6,9.5,2.9,3.5,59844
48650,2792,17.1,13.4,4.9,1.9,60658
48651,1995,7,10.3,4.9,2.9,38638
48652,769,13.7,21.2,6,3.3,63897
48653,4545,12.7,14,2.9,4.8,56725
48654,1023,11.8,7.2,0.9,1.1,41507
48655,2290,14.4,17,5.8,2,63007
48656,1818,6.7,3.2,0.8,0.9,37241
48657,3086,11.6,19.5,6.8,5,62549
48658,2006,11.3,9.3,2.2,2.5,45227
48659,919,13.8,11.3,1.2,1.2,52961
48661,4417,11.6,13.4,3.1,2.3,49149
48662,555,12.8,14.6,3.2,7,60388
48701,541,16.3,8.1,1.7,3.9,51917
48703,1434,14.6,10.6,2.3,3.8,48889
48705,221,13.1,3.6,0.9,0.9,37321
48706,16908,13.4,12.3,5.1,3.2,53002
48708,11366,8.8,9.7,4,2.2,43074
48710,0,-,-,-,-,-
48720,419,10.7,9.1,1,4.3,48355
48721,204,17.2,7.8,1,1.5,40000
48722,1310,12.8,11.2,9.7,5.3,57179
48723,4964,10.8,15,3.5,2.7,52712
48724,355,0,0,6.2,0,28472
48725,1059,7.6,7.6,6.6,4.8,54353
48726,2165,15.3,12.3,4.4,2.6,57599
48727,366,18.3,11.7,7.1,3,56618
48728,157,20.4,15.3,0,2.5,39375
48729,579,16.8,7.1,5.2,4,47422
48730,2234,15.8,6.7,1.7,3.3,47816
48731,661,7.9,10.3,1.8,3.3,46083
48732,5140,10,10,3.7,4.7,48247
48733,643,14,9.2,2.5,1.7,47847
48734,3214,14.4,21.1,9.4,9,81222
48735,438,15.8,12.8,1.6,0,56875
48737,589,8.7,4.9,2,0.8,38688
48738,557,18,4.8,5.6,0.9,55089
48739,1777,11.1,7.9,2,1.6,40953
48740,1099,15,8.5,1.8,3.1,49078
48741,789,15,10.6,3.8,0.8,54250
48742,752,8.2,11,3.3,1.3,44878
48743,27,0,0,0,0,"2,500-"
48744,1802,10.3,10.6,9.3,1.3,50223
48745,554,11.7,6.3,2.3,2,44423
48746,3223,17.5,15.7,2.6,0.9,57280
48747,595,13.3,17.5,7.9,4.5,69583
48748,670,10.7,10.4,1.2,1.3,42361
48749,482,8.1,11,2.3,5,46618
48750,4305,10.2,8.1,0.9,0.5,42145
48754,362,21.3,10.2,2.2,3.6,64688
48755,1248,12.4,12.6,1.5,6.1,56042
48756,1738,5.9,5.4,1.3,0.1,34470
48757,1586,14.6,19.6,6.4,3.6,66875
48759,1537,10.8,13.7,3.6,3.3,53341
48760,542,14.4,7,4.2,1.5,53167
48761,427,16.9,5.4,0.5,0,39485
48762,487,10.9,7.2,7.8,1.2,54327
48763,1921,13.6,13.1,4.1,2.1,54515
48765,263,8.7,8.4,0.4,0,40536
48766,529,9.8,10.6,0.2,0.4,47083
48767,914,17.3,16.2,3.5,2.8,65278
48768,3634,14.1,12.9,2.1,2.3,52097
48770,633,9,7.3,4.3,0.9,44539
48801,5181,11.8,9.7,3.9,2.6,48827
48806,645,17.1,12.9,7.1,0.2,54531
48807,360,14.4,13.1,4.7,2.2,54123
48808,3004,16.4,16.9,9.9,7.4,75708
48809,4063,11.9,19,4.2,2.2,59640
48811,1255,13.9,12,3.2,5.3,54236
48813,7618,18.3,18.4,6.4,3.8,71893
48815,814,16.3,19.7,6.6,5.5,73864
48816,180,0,0,0,2.2,41330
48817,2395,17.8,14.9,2,2.3,53273
48818,983,15.5,7.4,3.4,2.5,49955
48819,909,19.9,23.4,6.7,3.5,80443
48820,6671,12.9,21.5,12,10.4,90091
48821,2421,22.2,20.8,11.3,8.8,92371
48822,911,14.4,20.7,9.3,10,82019
48823,21619,8.4,12.5,5.3,8.8,47128
48824,0,-,-,-,-,-
48825,0,-,-,-,-,-
48827,6033,15.4,20.3,6.1,5,70812
48829,1337,6.2,6.7,2.5,3.2,47287
48831,1382,12.4,18.3,3.9,0.8,54467
48832,543,18,11,6.4,0.9,60764
48834,754,11.5,15,3.2,1.7,56944
48835,1069,13.6,19.6,15.3,1.9,75662
48836,5149,12.4,22.4,10.2,5.1,75188
48837,8579,19.2,19.4,9.5,9.7,85527
48838,7197,10.4,14.5,5.2,2.4,54391
48840,6095,9.8,20.2,9.3,7.3,70035
48841,304,15.1,16.8,1.6,4.6,63750
48842,9250,14.9,20.1,6.6,6.3,71640
48843,17798,14.8,20.6,11.5,8.5,83354
48845,290,11.7,15.5,2.8,3.8,53707
48846,6745,14.4,16,3.3,0.6,58612
48847,2205,12.5,16.9,3.1,3.8,57250
48848,2847,17.2,21.8,9.3,6.8,82161
48849,2096,17.1,14.6,10.1,3.7,70451
48850,1700,10,16.4,4.6,2.4,51667
48851,922,17.1,6.1,8.7,0.9,57231
48852,66,7.6,6.1,0,0,43333
48853,254,18.1,7.5,2.4,0,41833
48854,7413,15.3,25.2,7.2,6.4,79992
48855,5716,18,21.1,11.9,7.2,87137
48856,305,12.1,15.4,5.6,3.6,55750
48857,1277,12.8,23.5,8.1,2.7,72596
48858,16860,10.5,9.7,4.2,4.2,44194
48859,24,0,0,0,0,-
48860,546,13,22.2,1.6,2.6,62250
48861,733,15.1,22.8,5,11.6,80438
48862,2,0,0,0,0,-
48864,8912,13.5,19.1,15.3,15.1,99093
48865,654,11.3,15.6,11.8,2,65000
48866,1729,17.5,16.2,5.1,1.3,64720
48867,11425,13.9,12.3,5.2,1.8,50700
48870,68,1.5,5.9,0,0,29551
48871,822,18.1,13.3,6,10.3,67344
48872,2518,18.1,19.7,5,3.3,69025
48873,433,21,14.1,10.4,8.3,82607
48874,72,0,0,0,4.2,64125
48875,4117,21.3,20,9.9,3.8,83479
48876,1745,19.3,13.5,8.5,1,65518
48877,860,14.5,8.4,2.4,2.6,48625
48878,627,11.2,12.1,2.9,0,49185
48879,6819,16,19.3,10.1,4.6,74928
48880,2625,12.8,13.6,4.1,2.5,50780
48881,2047,23.5,15.2,3.1,1.8,67171
48883,2664,16.7,15.1,3.3,1.2,60844
48884,1647,12.8,14.5,2.7,4.6,54676
48885,425,8.9,14.8,2.4,5.2,62596
48886,708,17.4,17.1,3.5,0.7,58295
48888,2517,14.4,8.9,3.3,2,50475
48889,618,7.6,13.4,4.9,1.9,56667
48890,735,16.2,15.2,2.7,1.8,58828
48891,1036,21.1,6.9,3,0.6,53182
48892,1936,17.5,14.7,12.4,7.1,78030
48893,2128,17.6,12.9,3.4,3.2,63669
48894,746,16.9,24.5,11.9,2.3,85385
48895,4720,13.4,20.6,12.5,17.2,100563
48896,89,0,0,31.5,0,-
48897,590,12.7,20.5,7.3,1.2,60125
48906,10638,13.3,13.9,3.7,3.5,53125
48910,15183,12.6,9.2,2.5,1,45280
48911,16400,13.1,12.1,3.3,2.3,49886
48912,8025,14,9,5,3.4,47174
48915,4012,13.4,7.8,1.1,2.2,46544
48917,15362,16.6,16.8,5.7,3.7,66096
48933,1583,10.9,2.6,0,1.5,31313
49001,8956,9.1,11.9,4,2.9,49414
49002,8281,12.6,14.6,6.9,5.7,63080
49004,7268,18.6,16.9,5.6,2.1,60235
49006,10340,9.1,8.1,3.6,3.4,39193
49007,4384,9.2,8.5,1.8,2,33120
49008,6614,11.9,13.6,6.1,7.9,60000
49009,19129,11.5,16.8,9.7,11.8,74491
49010,6681,17.4,12.2,6.4,3.7,61117
49011,941,17.2,10.8,6,1.8,53813
49012,1353,15.9,20.7,7.8,8.2,78173
49013,1799,21.4,10.9,1.6,2.2,55918
49014,8246,14.9,12.4,5.1,3,56703
49015,11590,13.5,13.9,7.1,5.5,61321
49017,8605,9.9,12.9,4.5,2.8,50215
49021,2279,17.2,16.9,8.4,2.7,69047
49022,12857,8.3,7.5,2.2,2.5,33402
49024,12427,11.8,20.4,8.7,8.3,73711
49026,849,20,12.8,0,0.7,57809
49027,83,3.6,41,0,0,-
49028,2252,15.5,16.1,2.8,2.3,59069
49029,539,16.5,19.1,4.3,3.9,64948
49030,882,19.4,10.8,2.2,0.7,59833
49031,3280,12.1,13.3,11.3,4.2,56369
49032,1121,14.4,13.5,2.8,4.2,61477
49033,712,32.3,19.8,3.7,11.8,85179
49034,871,11.6,18.4,3.3,4.6,63384
49036,9346,12.7,12.2,4.3,3.4,54518
49037,8798,10.6,6,1.7,2.1,37739
49038,3755,16.6,13.7,6,2.5,57741
49040,1204,16.4,8.3,2.1,6.6,54143
49042,1892,13.4,15.3,2.3,4.7,61875
49043,893,9.6,5,1,0.8,31028
49045,2410,14.9,11.8,3.7,1.6,51709
49046,3021,17.6,21.3,3.4,8.7,76657
49047,6053,8.4,11.5,5.4,5.1,50655
49048,9514,14.2,9.1,4,3.5,54042
49050,499,17.2,16.2,4.8,3.4,67188
49051,912,8.7,21.2,18.6,9.3,89310
49052,339,9.4,19.5,1.5,0,51719
49053,2790,12,17.6,10.8,5.8,69817
49055,2394,22.8,14.2,3.7,3.4,63350
49056,1190,9.3,13.2,8.9,1.6,49286
49057,2101,12.9,11.1,2.4,1.7,40750
49058,7361,13.1,16.1,5.9,3.9,61420
49060,906,8.7,9.8,2.1,42.1,-
49061,640,12.2,25.9,3.8,3.6,69135
49063,40,0,100,0,0,-
49064,1363,16.3,18.4,4.7,2.1,59932
49065,2862,17.6,18.4,6.3,1.7,66556
49066,256,15.6,7.8,0.8,4.7,53636
49067,1609,17.2,13.2,6.1,2.5,61901
49068,6383,11.7,17.3,7.7,5.8,69090
49070,869,13.7,22.1,2.3,5.6,66490
49071,4145,23.1,26.2,12.5,8.2,94616
49072,1133,14.4,18,3,2.9,61083
49073,1924,15.5,11.7,5.4,1.2,51848
49074,63,0,0,0,0,-
49075,81,23.5,12.3,0,0,61625
49076,1397,8.2,17.3,5.9,3.7,57708
49078,3823,13.6,13.8,10.9,2.5,62814
49079,4869,12.5,24.5,4.7,4.9,68693
49080,6174,18.1,19.7,7.5,3.9,73690
49082,2359,17,13.1,3.6,1.7,59574
49083,2950,8.9,22.6,12.3,13.9,98281
49084,12,0,0,0,0,29643
49085,10055,13.5,19,11,11.1,86946
49087,2232,13.5,26.2,12.4,6.8,91176
49088,1364,21,29.4,9.7,5.6,92434
49089,656,16.6,15.2,1.4,0.3,51513
49090,5710,13.6,12.4,5.3,6,54598
49091,7620,14.2,16.3,4.6,0.9,56149
49092,746,14.9,16.8,1.3,4.7,57500
49093,7404,14.6,13.7,4.2,3.1,56905
49094,1408,17.1,7.7,5.3,3.8,57143
49095,914,22.2,10.4,6.3,14.8,76809
49096,1133,18.6,16.7,5.6,2.2,66563
49097,4641,14.2,21.5,6.5,6.6,72788
49098,2244,12.3,12.7,3.7,2.6,50527
49099,2446,15.2,15.3,5,3,55000
49101,1238,9,21.2,9.9,4,64000
49102,648,12.7,13.7,12.2,2.6,-
49103,4166,15.6,12.4,5.7,3.9,56123
49104,0,-,-,-,-,-
49106,2106,14.6,27.7,4.5,5.1,83919
49107,4187,12.4,10.9,6.3,2.8,58526
